441,375,0.918014,0.54839,328953,4.11797e+06,55.7298
444,373,0.911579,0.99943,328953,4.11797e+06,56.0386
431,375,0.909699,0.534311,328953,4.11797e+06,93.9522
457,375,0.908989,0.531062,328991,4.11797e+06,58.8497
434,375,0.90764,0.54817,328992,4.11797e+06,58.8063
468,404,0.905973,0.516531,328957,4.11801e+06,55.5558
438,383,0.904206,0.654023,328953,4.11797e+06,55.5359
466,410,0.90411,0.963579,328992,4.11797e+06,58.7606
471,410,0.903704,0.987531,328956,4.11801e+06,55.8544
464,375,0.903654,0.545918,328953,4.11797e+06,93.9693
465,410,0.902893,0.962792,328956,4.11801e+06,55.9458
440,385,0.902851,0.609534,328953,4.11797e+06,93.5941
437,373,0.902141,0.972241,328956,4.11801e+06,56.0886
462,375,0.901981,0.743294,328956,4.11801e+06,55.9604
413,362,0.901766,0.610447,328953,4.11797e+06,55.4073
3530,3454,0.901639,0.94595,329003,4.11901e+06,60.6972
452,382,0.90162,0.996739,328953,4.11797e+06,94.4808
435,375,0.901309,0.547533,328953,4.11797e+06,56.0492
521,419,0.901293,0.974279,328992,4.11797e+06,58.7317
459,394,0.900571,0.950831,328956,4.11801e+06,55.7065
495,442,0.900513,0.96683,328990,4.11797e+06,58.971
470,394,0.90011,0.965148,328953,4.11797e+06,93.8401
3519,3450,0.898113,0.969881,329006,4.11904e+06,60.6274
449,375,0.897541,0.53368,328953,4.11797e+06,93.2837
445,389,0.897464,0.923974,328953,4.11801e+06,55.8361
475,382,0.897375,0.948833,328953,4.11798e+06,94.8271
1698,1613,0.896774,0.823154,329118,4.11933e+06,61.4524
430,378,0.896447,0.989072,328953,5.80028e+45,58.9299
3522,3453,0.896386,0.998697,329003,4.11901e+06,91.0357
3524,3450,0.89532,0.970927,329003,4.11901e+06,60.6478
432,378,0.895259,0.988303,328953,4.11797e+06,55.7352
518,442,0.895248,0.961845,328991,4.11797e+06,58.8933
450,373,0.894621,0.998176,328956,4.11801e+06,55.9134
461,402,0.894318,0.92147,328953,4.11798e+06,94.8595
1694,1609,0.894048,0.664563,329119,4.11933e+06,61.3467
487,430,0.893777,0.935695,328953,4.11797e+06,93.796
1696,1614,0.893591,0.541794,329118,4.11933e+06,61.3905
458,394,0.89282,0.998651,328953,4.11797e+06,93.4597
520,446,0.892386,0.97326,328956,4.11801e+06,55.8908
415,361,0.892274,0.994542,328953,4.11797e+06,55.4388
1666,1612,0.892095,0.567474,329118,4.11933e+06,61.4143
454,389,0.89207,0.989014,328991,4.11797e+06,58.8295
467,375,0.891059,0.5262,328953,4.11797e+06,93.0902
3518,3444,0.890931,0.485559,329003,4.11901e+06,60.7003
504,451,0.890891,0.993292,328953,4.11797e+06,93.4628
1692,1633,0.890887,0.828697,329119,4.11933e+06,61.3836
422,362,0.890591,0.596019,328953,4.11797e+06,55.5209
3538,3454,0.890476,0.946803,329033,4.11901e+06,63.1026
497,430,0.890355,0.959299,328956,4.11801e+06,56.0065
509,440,0.890309,0.993679,328991,4.11797e+06,58.8672
3512,3453,0.890039,0.734813,329004,4.11901e+06,91.5987
448,389,0.889908,0.988166,328992,4.11797e+06,58.7931
463,387,0.889247,0.812694,328991,4.11797e+06,58.871
456,383,0.888889,0.997767,328956,4.11801e+06,55.7675
478,419,0.888776,0.948561,328953,4.11797e+06,93.0945
425,366,0.888761,0.806145,328991,4.11797e+06,55.593
498,429,0.888649,0.893956,328992,4.11797e+06,55.6197
482,415,0.888502,0.960899,328957,4.11801e+06,55.5491
523,462,0.888274,0.705274,328956,4.11801e+06,55.717
501,444,0.888218,0.522932,328956,4.11801e+06,55.915
439,375,0.887629,0.543189,328953,4.11797e+06,93.3562
3175,3089,0.8875,0.678715,328801,4.11901e+06,55.6301
3544,3450,0.887393,0.970972,329003,4.11901e+06,91.2978
503,430,0.88728,0.997583,328990,4.11797e+06,58.9417
524,428,0.887255,0.641222,328990,4.11797e+06,59.001
500,435,0.887147,0.970492,328953,4.11797e+06,93.556
3220,3151,0.886792,0.754061,328801,4.11901e+06,58.2929
418,362,0.886261,0.618856,328953,4.11797e+06,55.3432
486,430,0.885778,0.935541,328991,4.11797e+06,58.8504
514,449,0.885744,0.997268,328956,4.11801e+06,55.9815
489,430,0.885593,0.949777,328991,4.11797e+06,58.8649
442,389,0.885279,0.971882,328953,4.11797e+06,58.9629
3532,3452,0.884709,0.771887,329006,4.11904e+06,60.6247
474,375,0.884654,0.79764,328956,4.11797e+06,56.0111
515,435,0.884615,0.970356,328990,4.11797e+06,59.0214
473,413,0.884485,0.953126,328953,4.11798e+06,94.7838
502,431,0.884449,0.997383,328956,4.11801e+06,55.5634
3197,3126,0.88443,0.576704,328801,4.11901e+06,55.5597
472,396,0.884417,0.926574,328990,4.11797e+06,58.9642
433,380,0.884381,0.956306,328990,4.11797e+06,6.51351e+36
3752,3697,0.8841,0.671921,329096,4.11926e+06,96.1485
455,396,0.883243,0.950212,328953,4.11797e+06,93.5587
490,383,0.883234,0.923688,328953,4.11797e+06,93.706
491,433,0.883131,0.94309,328956,4.11801e+06,55.7281
424,362,0.883035,0.611562,328956,4.11801e+06,55.5527
479,426,0.883035,0.576723,328956,4.11801e+06,55.9899
3515,3448,0.883005,0.947372,329003,4.11901e+06,63.1291
3162,3089,0.882825,0.589637,328766,4.11901e+06,58.4289
451,375,0.882716,0.53319,328990,4.11797e+06,58.9872
1691,1599,0.882576,0.8181,329118,4.11933e+06,61.4581
1680,1609,0.88228,0.812484,329119,4.11933e+06,61.3809
508,435,0.882118,0.970622,328956,4.11801e+06,56.0457
3542,3437,0.881988,0.645696,329034,4.11901e+06,60.7596
3508,3453,0.88191,0.96157,329004,4.11901e+06,60.7277
507,454,0.881828,0.957398,328953,4.11798e+06,94.9586
522,465,0.881827,0.97361,328953,4.11797e+06,93.1971
3510,3442,0.881596,0.439236,329006,4.11904e+06,60.7258
446,381,0.881593,0.996808,328992,4.11797e+06,55.7367
1637,1585,0.881563,0.768301,329118,4.11933e+06,61.3524
494,435,0.881537,0.970523,328956,4.11801e+06,55.8817
493,430,0.881443,0.99899,328953,4.11797e+06,93.5336
1697,1610,0.881212,0.856806,329119,4.11933e+06,61.3259
3245,3192,0.881064,0.767799,328801,4.11901e+06,58.3213
3525,3452,0.88101,0.999139,329003,4.11901e+06,63.083
480,415,0.880979,0.955821,328992,4.11797e+06,58.7972
481,375,0.880977,0.513031,328953,4.11797e+06,93.2737
3526,3452,0.880689,0.998207,329003,4.11901e+06,91.717
496,439,0.880083,0.943378,328953,4.11797e+06,93.8567
513,451,0.880079,0.998186,328953,4.11797e+06,93.5314
3549,3450,0.88,0.984006,329003,4.11901e+06,60.6263
492,440,0.879518,0.982791,328990,4.11797e+06,58.9611
3775,3723,0.879518,0.881825,329096,4.11926e+06,62.4864
3506,3453,0.879459,0.998982,329034,4.11901e+06,60.7441
3534,3443,0.879331,0.490146,329003,4.11901e+06,91.0705
1685,1596,0.879227,0.647532,329119,4.11933e+06,61.3076
3216,3145,0.878981,0.994475,328767,4.11901e+06,58.3125
3517,3449,0.878713,0.971142,329003,4.11901e+06,60.7251
1693,1628,0.878505,0.470222,329118,4.11933e+06,61.3616
3191,3105,0.878357,0.672122,328767,4.11902e+06,90.1599
1686,1610,0.878345,0.94201,329119,4.11933e+06,61.3544
488,430,0.878338,0.950624,328955,4.11801e+06,56.0059
3725,3670,0.878072,0.95689,329096,4.11926e+06,62.5921
3756,3692,0.878071,0.924574,329096,4.11926e+06,62.4289
1672,1610,0.8779,0.885744,329119,4.11933e+06,61.3111
428,371,0.877823,0.64141,328956,4.11801e+06,56.0405
3520,3449,0.877817,0.971519,329033,4.11901e+06,60.7433
3773,3716,0.877799,0.834384,329096,4.11926e+06,95.7287
426,366,0.877743,0.755185,328953,4.11797e+06,55.945
1650,1585,0.877475,0.789705,329118,4.11933e+06,61.3515
3180,3118,0.877419,0.333382,328767,4.11901e+06,55.5601
427,370,0.877294,0.973674,1.41888e+06,4.11798e+06,95.2193
447,391,0.877249,0.95304,328956,4.11801e+06,55.8794
469,400,0.87723,0.986324,328991,4.11797e+06,58.8438
1689,1613,0.877108,0.748018,329118,4.11933e+06,61.3838
3732,3675,0.877089,0.752362,329099,4.1193e+06,62.6429
3221,3170,0.877023,0.413826,328767,4.11901e+06,55.5604
3540,3470,0.877019,0.647914,329003,4.11901e+06,60.8576
1668,1615,0.876999,0.911146,329119,4.11933e+06,61.3601
1636,1580,0.876647,0.696358,329118,4.11933e+06,61.3658
3207,3138,0.876563,0.993324,328801,4.11901e+06,58.3184
3546,3452,0.876543,0.965125,329003,4.11901e+06,60.6438
3507,3452,0.876543,0.573821,329034,4.11901e+06,63.1355
443,384,0.87643,0.973368,328992,4.11797e+06,58.7187
1673,1608,0.876419,0.504802,329118,4.11933e+06,61.3948
3161,3104,0.876404,0.361992,328767,4.11901e+06,55.5536
3527,3447,0.876364,0.995353,329003,4.11901e+06,60.8297
3764,3700,0.875984,0.707691,329096,4.11926e+06,65.13
3192,3085,0.875981,0.34284,328769,4.11905e+06,55.5627
519,460,0.875869,0.970742,328952,4.11797e+06,93.119
