179,9,0.814427,0.624903,16.8488,27.0459,-1.57842
184,6,0.807737,0.720438,19.0037,3.15782,-0.77534
180,9,0.786325,0.6768,18.4968,23.1037,-1.39584
165,22,0.779476,0.660326,10.4867,177.532,-7.07544
182,7,0.777133,0.728425,18.8669,7.58803,-0.890059
178,10,0.776451,0.76825,14.4245,33.4864,-1.87043
183,7,0.775255,0.750295,18.4167,5.99682,-0.857115
172,16,0.769953,0.562551,12.6813,103.759,-4.37061
177,10,0.759884,0.676935,11.9275,37.6175,-2.06696
181,6,0.750563,0.486576,18.9773,7.6389,-0.894836
162,24,0.748681,0.870569,14.1151,196.47,-7.61319
185,3,0.734732,0.665183,19.4042,4.66222,-0.788339
175,13,0.729836,0.675665,7.22455,66.9315,-3.26277
148,72,0.72541,0.655864,100.302,202.401,-6.37764
144,77,0.716535,0.374194,137.986,204.141,-5.66262
171,16,0.711475,0.453682,12.8897,111.459,-4.62484
386,250,0.705036,0.481451,292.259,-120.689,7.26589
159,25,0.70233,0.746033,16.6717,201.171,-7.68732
150,70,0.693584,0.771754,94.8321,201.884,-6.50616
160,24,0.646063,0.696756,16.1032,198.029,-7.62849
161,23,0.632444,0.605466,13.1289,193.102,-7.52498
173,16,0.626335,0.48021,11.779,96.8838,-4.14445
176,11,0.617105,0.661413,8.47339,48.0398,-2.51042
186,6,0.61396,0.642898,25.2631,5.73899,-0.691211
164,23,0.612606,0.846342,10.9986,186.549,-7.38358
387,251,0.607673,0.797514,292.752,-119.04,7.22452
385,252,0.598187,0.552742,291.221,-126.956,7.58019
174,14,0.548019,0.44563,8.6719,77.6167,-3.5796
169,18,0.546431,0.464329,12.1122,136.219,-5.49219
163,24,0.543151,0.861849,14.206,194.553,-7.5682
149,72,0.518354,0.765394,98.3592,201.566,-6.39799
142,78,0.506281,0.538674,150.849,203.327,-5.40672
167,21,0.490698,0.683221,10.93,162.488,-6.50955
141,79,0.420918,0.834438,154.626,202.225,-5.34218
146,70,0.345238,0.410866,105.146,203.482,-6.33703
170,18,0.342834,0.703714,13.7406,130.977,-5.3033
145,74,0.335605,0.294709,120.525,203.366,-6.02141
232,119,0.319783,0,211.465,108.347,-1.0933
106,1,0.307692,0,96.2454,171.634,-4.87476
143,77,0.302222,0.508548,142.815,204.1,-5.55554
166,21,0.301124,0.627157,11.0154,167.282,-6.67431
259,140,0.296015,0,234.825,71.0364,0.230303
188,80,0.27921,0,107.922,107.487,-2.85506
273,49,0.26386,0,225.283,98.4877,0.197601
103,33,0.238659,0,98.4091,341.085,-10.7265
104,26,0.212435,0,103.887,299.568,-9.19796
147,72,0.204583,0.593183,103.412,202.837,-6.31255
340,1,0.195238,0,16.5865,-103.298,3.74468
168,20,0.194656,0.456152,9.97454,151.808,-6.11068
187,40,0.185971,0,32.1562,211.903,-7.6849
383,324,0.184664,0,220.176,-239.724,12.7453
190,24,0.172026,0,42.4469,113.123,-4.2371
333,250,0.165548,0,198.328,-182.55,9.25184
281,106,0.162487,0,280.881,79.8177,2.98136
355,272,0.158508,0,277.627,-217.464,12.3898
81,10,0.152593,0,68.6324,98.7407,-3.17711
271,80,0.147954,0,260.154,17.0763,3.34242
108,29,0.141553,0,110.825,309.971,-9.4154
153,48,0.140696,0,78.7379,305.45,-10.1973
288,23,0.13894,0,192.949,-85.2549,7.24678
287,102,0.129096,0,275.335,24.2613,5.15047
268,62,0.128205,0,249.177,29.0822,2.491
286,68,0.127473,0,259.297,-115.809,9.7111
388,280,0.120773,0,337.453,-210.969,13.1618
306,185,0.116129,0,152.998,-197.288,10.9004
357,281,0.114815,0,263.834,-273.537,15.2234
266,92,0.114583,0,279.472,60.9878,1.67605
291,150,0.114384,0,222.616,-65.6578,7.17659
105,45,0.111111,0.0501191,133.671,384.598,-11.4963
342,196,0.109843,0,54.0723,-129.911,5.47821
380,103,0.108202,0,222.315,175.139,-2.64614
139,36,0.108187,0,85.6247,272.596,-8.8941
331,128,0.107011,0,160.151,-31.3531,4.24097
398,191,0.102479,0,188.021,1.64932,0.622067
361,280,0.0986239,0,292.376,-270.786,15.5918
189,14,0.092869,0.182981,35.8815,45.9256,-1.97206
381,100,0.0924092,0,211.726,168.35,-2.76235
294,141,0.0882155,0,263.919,-113.795,10.0989
253,149,0.084399,0,188.125,54.7083,-0.142416
97,40,0.0842975,0,74.2662,368.914,-12.2344
346,100,0.0830565,0,106.488,93.1231,-1.02516
341,45,0.0798722,0,40.8887,57.4663,-1.22576
199,104,0.0782918,0,154.926,241.428,-6.31332
219,80,0.0776256,0,138.968,92.6581,-2.03306
297,140,0.0770298,0,254.969,-117.612,10.1628
377,100,0.0733533,0,213.341,142.339,-1.50995
198,84,0.0710227,0,123.569,115.484,-2.86708
349,55,0.0673854,0,80.0907,71.1086,-1.22016
223,152,0.0636792,0,102.009,89.0998,-2.578
376,270,0.0627306,0.0385913,334.034,-206.606,12.8936
293,183,0.0624196,0,177.8,-184.506,10.731
358,298,0.0604027,0,255.438,-343.29,18.799
391,60,0.06,0,189.541,114.95,-2.60472
136,74,0.0590164,0.297484,151.838,203.549,-5.38101
249,173,0.0575374,0,139.99,-3.80121,1.08991
151,70,0.0549065,0.782507,93.2509,202.227,-6.53979
337,2,0.0543807,0,23.4824,-101.058,3.76873
154,100,0.0535406,0,122.669,307.576,-9.2551
328,45,0.0530786,0,81.9578,100.484,-1.72726
248,196,0.0524476,0,194.231,-60.3649,3.88456
401,299,0.0496599,0,317.809,-208.594,12.6665
214,87,0.0477178,0,121.393,57.0415,-1.19991
318,30,0.0465116,0,82.8754,34.3898,0.788784
265,98,0.0462687,0,263.368,126.803,-0.780378
247,65,0.0453401,0,200.488,41.8154,0.477745
121,0,0.0422535,0,68.2601,75.8607,-2.36475
374,218,0.0413493,0,217.879,-193.422,10.0154
140,45,0.0399485,0,108.284,292.866,-9.23932
112,47,0.0392491,0,136.445,365.515,-10.9397
284,152,0.0387658,0,232.518,-75.1391,7.48762
218,94,0.0386473,0,130.872,119.68,-2.97646
350,128,0.0373134,0,162.389,22.9,1.57085
344,196,0.0359712,0,55.3611,-130.503,5.61522
324,269,0.035545,0,274.822,-240.233,13.9593
366,282,0.0332031,0,315.523,-285.571,16.8077
256,102,0.032646,0,223.696,214.685,-4.5223
215,55,0.0317757,0,90.9621,99.4335,-3.20925
389,66,0.0296846,0,185.383,80.8741,-1.25208
73,3,0.0277325,0,50.4519,-nan,-3.03074
193,49,0.0264682,0,88.663,194.853,-6.22222
254,141,0.0258993,0,215.911,68.286,-0.00220971
310,89,0.0242537,0,221.202,-117.354,9.76427
360,71,0.0242291,0,124.249,43.2896,-0.00902293
211,91,0.0234742,0,130.181,127.053,-3.36798
301,42,0.0214116,0,163.67,11.5178,3.91827
95,40,0.0202247,0,70.6309,362.273,-12.0876
402,150,0.0201669,0,197.485,99.4595,-2.70312
392,283,0.0201511,0,344.335,-222.989,13.9919
250,14,0.0195853,0,136.681,-12.7753,1.33973
194,120,0.0194257,0,142.239,105.072,-2.00212
363,120,0.0192308,0,218.265,37.7835,2.32048
239,128,0.0190476,0,226.252,75.4546,0.0352048
367,245,0.0182648,0.0568362,260.762,-175.128,9.69986
158,30,0.01726,0.29166,18.9619,234.356,-8.70947
132,28,0.0163361,0,117.525,220.121,-6.51422
93,42,0.0160183,0,72.6403,363.408,-12.1087
206,88,0.0159574,0,126.028,109.695,-2.86163
295,51,0.0145028,0,242.597,-70.2587,8.55774
123,70,0.0136674,0,143.214,218.342,-6.06561
292,80,0.0136147,0,262.616,-93.5267,9.18497
200,66,0.012987,0,90.461,103.057,-3.30825
371,91,0.0126582,0,217.112,38.3317,2.19235
319,173,0.0122449,0,84.4939,-85.2567,5.03187
338,197,0.0115894,0,60.6686,-135.031,5.86318
99,40,0.011535,0.0498724,85.827,375.864,-12.2566
339,195,0.0108865,0,60.5272,-120.334,5.31403
191,47,0.0105777,0,79.4844,195.882,-6.39823
403,32,0.0104969,0,148.255,150.29,-5.10962
205,63,0.0102564,0,90.8862,101.146,-3.29199
348,252,0.0100251,0,195.731,-166.926,8.47697
351,61,0.01,0,90.3844,15.7863,0.571505
192,71,0.00983607,0,91.6684,104.601,-3.16295
372,40,0.00910273,0,125.783,129.929,-2.74163
330,270,0.00879765,0,242.621,-233.353,12.9798
197,17,0.00867679,0.0261098,46.5513,66.3239,-2.54983
345,103,0.00823723,0,114.34,97.5383,-0.998467
317,116,0.00802139,0,217.914,-46.1326,6.82013
352,247,0.00761421,0,210.355,-167.107,8.31963
282,204,0.00748363,0,250.347,-204.364,11.9713
307,55,0.00746269,0,207.927,-114.176,9.60268
